        0.000000,        0.019999,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.020000,        0.039989,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.040000,        0.059964,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.060000,        0.079915,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.080000,        0.099833,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.100000,        0.119712,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.120000,        0.139543,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.140000,        0.159318,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.160000,        0.179030,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.180000,        0.198669,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.200000,        0.218230,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.220000,        0.237703,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.240000,        0.257081,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.260000,        0.276356,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.280000,        0.295520,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.300000,        0.314567,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.320000,        0.333487,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.340000,        0.352274,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.360000,        0.370920,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.380000,        0.389418,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.400000,        0.407760,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.420000,        0.425939,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.440000,        0.443948,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.460000,        0.461779,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.480000,        0.479426,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.500000,        0.496880,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.520000,        0.514136,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.540000,        0.531186,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.560000,        0.548024,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.580000,        0.564642,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.600000,        0.581035,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.620000,        0.597195,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.640000,        0.613117,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.660000,        0.628793,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.680000,        0.644218,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
        0.700000,        0.659385,        0.000000,        0.000000,        0.000000,        0.000000,        0.000000
