        0.000000,        0.993000,       -0.999944,        0.000000,        0.000000,        0.000000,        0.000000
        0.007000,        0.986002,       -0.999841,        0.000000,        0.000000,        0.000000,        0.000000
        0.014000,        0.979004,       -0.999689,        0.000000,        0.000000,        0.000000,        0.000000
        0.021000,        0.972007,       -0.999489,        0.000000,        0.000000,        0.000000,        0.000000
        0.028000,        0.965013,       -0.999243,        0.000000,        0.000000,        0.000000,        0.000000
        0.035000,        0.958020,       -0.998949,        0.000000,        0.000000,        0.000000,        0.000000
        0.042000,        0.951030,       -0.998609,        0.000000,        0.000000,        0.000000,        0.000000
        0.049000,        0.944042,       -0.998223,        0.000000,        0.000000,        0.000000,        0.000000
        0.056000,        0.937058,       -0.997791,        0.000000,        0.000000,        0.000000,        0.000000
        0.063000,        0.930076,       -0.997313,        0.000000,        0.000000,        0.000000,        0.000000
        0.070000,        0.923099,       -0.996790,        0.000000,        0.000000,        0.000000,        0.000000
        0.077000,        0.916125,       -0.996223,        0.000000,        0.000000,        0.000000,        0.000000
        0.084000,        0.909156,       -0.995611,        0.000000,        0.000000,        0.000000,        0.000000
        0.091000,        0.902191,       -0.994954,        0.000000,        0.000000,        0.000000,        0.000000
        0.098000,        0.895232,       -0.994254,        0.000000,        0.000000,        0.000000,        0.000000
        0.105000,        0.888277,       -0.993511,        0.000000,        0.000000,        0.000000,        0.000000
        0.112000,        0.881328,       -0.992724,        0.000000,        0.000000,        0.000000,        0.000000
        0.119000,        0.874385,       -0.991894,        0.000000,        0.000000,        0.000000,        0.000000
        0.126000,        0.867447,       -0.991022,        0.000000,        0.000000,        0.000000,        0.000000
        0.133000,        0.860517,       -0.990108,        0.000000,        0.000000,        0.000000,        0.000000
        0.140000,        0.853593,       -0.989152,        0.000000,        0.000000,        0.000000,        0.000000
        0.147000,        0.846676,       -0.988155,        0.000000,        0.000000,        0.000000,        0.000000
        0.154000,        0.839766,       -0.987117,        0.000000,        0.000000,        0.000000,        0.000000
        0.161000,        0.832863,       -0.986038,        0.000000,        0.000000,        0.000000,        0.000000
        0.168000,        0.825969,       -0.984918,        0.000000,        0.000000,        0.000000,        0.000000
        0.175000,        0.819083,       -0.983759,        0.000000,        0.000000,        0.000000,        0.000000
        0.182000,        0.812205,       -0.982559,        0.000000,        0.000000,        0.000000,        0.000000
        0.189000,        0.805336,       -0.981320,        0.000000,        0.000000,        0.000000,        0.000000
        0.196000,        0.798475,       -0.980043,        0.000000,        0.000000,        0.000000,        0.000000
        0.203000,        0.791624,       -0.978726,        0.000000,        0.000000,        0.000000,        0.000000
        0.210000,        0.784783,       -0.977371,        0.000000,        0.000000,        0.000000,        0.000000
        0.217000,        0.777951,       -0.975978,        0.000000,        0.000000,        0.000000,        0.000000
        0.224000,        0.771129,       -0.974547,        0.000000,        0.000000,        0.000000,        0.000000
