        0.000000,        0.982500,       -0.999983,        0.000000,        0.000000,        0.000000,        0.000000
        0.017500,        0.965000,       -0.999662,        0.000000,        0.000000,        0.000000,        0.000000
        0.035000,        0.947506,       -0.999043,        0.000000,        0.000000,        0.000000,        0.000000
        0.052500,        0.930023,       -0.998132,        0.000000,        0.000000,        0.000000,        0.000000
        0.070000,        0.912556,       -0.996933,        0.000000,        0.000000,        0.000000,        0.000000
        0.087500,        0.895109,       -0.995452,        0.000000,        0.000000,        0.000000,        0.000000
        0.105000,        0.877689,       -0.993694,        0.000000,        0.000000,        0.000000,        0.000000
        0.122500,        0.860299,       -0.991664,        0.000000,        0.000000,        0.000000,        0.000000
        0.140000,        0.842945,       -0.989368,        0.000000,        0.000000,        0.000000,        0.000000
        0.157500,        0.825631,       -0.986811,        0.000000,        0.000000,        0.000000,        0.000000
        0.175000,        0.808362,       -0.983998,        0.000000,        0.000000,        0.000000,        0.000000
        0.192500,        0.791142,       -0.980934,        0.000000,        0.000000,        0.000000,        0.000000
        0.210000,        0.773976,       -0.977625,        0.000000,        0.000000,        0.000000,        0.000000
        0.227500,        0.756867,       -0.974075,        0.000000,        0.000000,        0.000000,        0.000000
        0.245000,        0.739821,       -0.970290,        0.000000,        0.000000,        0.000000,        0.000000
        0.262500,        0.722841,       -0.966275,        0.000000,        0.000000,        0.000000,        0.000000
        0.280000,        0.705931,       -0.962035,        0.000000,        0.000000,        0.000000,        0.000000
        0.297500,        0.689095,       -0.957576,        0.000000,        0.000000,        0.000000,        0.000000
        0.315000,        0.672338,       -0.952902,        0.000000,        0.000000,        0.000000,        0.000000
        0.332500,        0.655662,       -0.948018,        0.000000,        0.000000,        0.000000,        0.000000
        0.350000,        0.639072,       -0.942930,        0.000000,        0.000000,        0.000000,        0.000000
        0.367500,        0.622571,       -0.937642,        0.000000,        0.000000,        0.000000,        0.000000
        0.385000,        0.606162,       -0.932160,        0.000000,        0.000000,        0.000000,        0.000000
        0.402500,        0.589849,       -0.926489,        0.000000,        0.000000,        0.000000,        0.000000
        0.420000,        0.573635,       -0.920633,        0.000000,        0.000000,        0.000000,        0.000000
        0.437500,        0.557524,       -0.914597,        0.000000,        0.000000,        0.000000,        0.000000
        0.455000,        0.541519,       -0.908387,        0.000000,        0.000000,        0.000000,        0.000000
